Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
6/10/2024,AQS,60370016,1,0.068,ppm,93,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/11/2024,AQS,60370016,1,0.064,ppm,80,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/12/2024,AQS,60370016,1,0.072,ppm,105,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/13/2024,AQS,60370016,1,0.061,ppm,71,Glendora,56,329,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/14/2024,AQS,60370016,1,0.086,ppm,151,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/15/2024,AQS,60370016,1,0.09,ppm,161,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/16/2024,AQS,60370016,1,0.07,ppm,100,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/17/2024,AQS,60370016,1,0.06,ppm,67,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/18/2024,AQS,60370016,1,0.065,ppm,84,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/19/2024,AQS,60370016,1,0.076,ppm,119,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/20/2024,AQS,60370016,1,0.082,ppm,140,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/21/2024,AQS,60370016,1,0.091,ppm,164,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/22/2024,AQS,60370016,1,0.107,ppm,202,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/23/2024,AQS,60370016,1,0.085,ppm,150,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/24/2024,AQS,60370016,1,0.078,ppm,126,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/26/2024,AQS,60370016,1,0.057,ppm,58,Glendora,44,259,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/27/2024,AQS,60370016,1,0.076,ppm,119,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/28/2024,AQS,60370016,1,0.069,ppm,97,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/29/2024,AQS,60370016,1,0.084,ppm,147,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
6/30/2024,AQS,60370016,1,0.093,ppm,169,Glendora,68,400,44201,Ozone,14,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/1/2024,AQS,60370016,1,0.085,ppm,150,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/2/2024,AQS,60370016,1,0.09,ppm,161,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/3/2024,AQS,60370016,1,0.1,ppm,187,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/4/2024,AQS,60370016,1,0.09,ppm,161,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/5/2024,AQS,60370016,1,0.104,ppm,197,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/6/2024,AirNow,60370016,1,0.067,ppm,90,Glendora,24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/7/2024,AQS,60370016,1,0.067,ppm,90,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/8/2024,AQS,60370016,1,0.091,ppm,164,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/9/2024,AQS,60370016,1,0.101,ppm,190,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/10/2024,AQS,60370016,1,0.107,ppm,202,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/11/2024,AQS,60370016,1,0.092,ppm,166,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/12/2024,AQS,60370016,1,0.062,ppm,74,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/13/2024,AQS,60370016,1,0.081,ppm,136,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/14/2024,AQS,60370016,1,0.081,ppm,136,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/15/2024,AQS,60370016,1,0.079,ppm,129,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/16/2024,AQS,60370016,1,0.074,ppm,112,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/17/2024,AQS,60370016,1,0.079,ppm,129,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/18/2024,AQS,60370016,1,0.089,ppm,159,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/19/2024,AQS,60370016,1,0.108,ppm,203,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/20/2024,AQS,60370016,1,0.091,ppm,164,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/21/2024,AQS,60370016,1,0.084,ppm,147,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/22/2024,AQS,60370016,1,0.083,ppm,143,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/23/2024,AQS,60370016,1,0.087,ppm,154,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/24/2024,AQS,60370016,1,0.087,ppm,154,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/25/2024,AQS,60370016,1,0.098,ppm,182,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/26/2024,AQS,60370016,1,0.083,ppm,143,Glendora,15,88,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/27/2024,AQS,60370016,1,0.072,ppm,105,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/28/2024,AQS,60370016,1,0.072,ppm,105,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/29/2024,AQS,60370016,1,0.076,ppm,119,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/30/2024,AQS,60370016,1,0.085,ppm,150,Glendora,15,88,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
7/31/2024,AQS,60370016,1,0.082,ppm,140,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/1/2024,AQS,60370016,1,0.07,ppm,100,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/2/2024,AQS,60370016,1,0.105,ppm,200,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/3/2024,AQS,60370016,1,0.095,ppm,174,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/4/2024,AQS,60370016,1,0.091,ppm,164,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/5/2024,AQS,60370016,1,0.098,ppm,182,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/6/2024,AQS,60370016,1,0.093,ppm,169,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/7/2024,AQS,60370016,1,0.059,ppm,64,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/8/2024,AQS,60370016,1,0.063,ppm,77,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/9/2024,AQS,60370016,1,0.089,ppm,159,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/10/2024,AQS,60370016,1,0.107,ppm,202,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/11/2024,AQS,60370016,1,0.08,ppm,133,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/12/2024,AQS,60370016,1,0.067,ppm,90,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/13/2024,AQS,60370016,1,0.072,ppm,105,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/14/2024,AQS,60370016,1,0.079,ppm,129,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/15/2024,AQS,60370016,1,0.089,ppm,159,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/16/2024,AQS,60370016,1,0.086,ppm,151,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/17/2024,AQS,60370016,1,0.067,ppm,90,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/18/2024,AQS,60370016,1,0.078,ppm,126,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/19/2024,AQS,60370016,1,0.087,ppm,154,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/20/2024,AQS,60370016,1,0.09,ppm,161,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/21/2024,AQS,60370016,1,0.087,ppm,154,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/22/2024,AQS,60370016,1,0.072,ppm,105,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/23/2024,AQS,60370016,1,0.059,ppm,64,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/24/2024,AQS,60370016,1,0.059,ppm,64,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/25/2024,AQS,60370016,1,0.066,ppm,87,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/26/2024,AQS,60370016,1,0.079,ppm,129,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/27/2024,AQS,60370016,1,0.088,ppm,156,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/28/2024,AQS,60370016,1,0.08,ppm,133,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/29/2024,AQS,60370016,1,0.078,ppm,126,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/30/2024,AQS,60370016,1,0.074,ppm,112,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
8/31/2024,AQS,60370016,1,0.1,ppm,187,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/1/2024,AQS,60370016,1,0.093,ppm,169,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/2/2024,AQS,60370016,1,0.098,ppm,182,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/3/2024,AQS,60370016,1,0.092,ppm,166,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/4/2024,AQS,60370016,1,0.084,ppm,147,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/5/2024,AQS,60370016,1,0.112,ppm,207,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/6/2024,AQS,60370016,1,0.101,ppm,190,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/7/2024,AQS,60370016,1,0.114,ppm,209,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/8/2024,AQS,60370016,1,0.085,ppm,150,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/9/2024,AQS,60370016,1,0.099,ppm,185,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/10/2024,AQS,60370016,1,0.074,ppm,112,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/11/2024,AQS,60370016,1,0.061,ppm,71,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/12/2024,AQS,60370016,1,0.06,ppm,67,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/13/2024,AQS,60370016,1,0.063,ppm,77,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/14/2024,AQS,60370016,1,0.077,ppm,122,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/15/2024,AQS,60370016,1,0.056,ppm,54,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/16/2024,AQS,60370016,1,0.047,ppm,44,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/17/2024,AQS,60370016,1,0.051,ppm,47,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/18/2024,AQS,60370016,1,0.059,ppm,64,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/19/2024,AQS,60370016,1,0.048,ppm,44,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/20/2024,AQS,60370016,1,0.049,ppm,45,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/21/2024,AQS,60370016,1,0.063,ppm,77,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/22/2024,AQS,60370016,1,0.076,ppm,119,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/23/2024,AQS,60370016,1,0.068,ppm,93,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/24/2024,AQS,60370016,1,0.059,ppm,64,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/25/2024,AQS,60370016,1,0.059,ppm,64,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/26/2024,AQS,60370016,1,0.064,ppm,80,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/27/2024,AQS,60370016,1,0.061,ppm,71,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/28/2024,AQS,60370016,1,0.08,ppm,133,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/29/2024,AQS,60370016,1,0.077,ppm,122,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
9/30/2024,AQS,60370016,1,0.081,ppm,136,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/1/2024,AQS,60370016,1,0.077,ppm,122,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/2/2024,AQS,60370016,1,0.091,ppm,164,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/3/2024,AQS,60370016,1,0.091,ppm,164,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/4/2024,AQS,60370016,1,0.078,ppm,126,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/5/2024,AQS,60370016,1,0.094,ppm,172,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/6/2024,AQS,60370016,1,0.094,ppm,172,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/7/2024,AQS,60370016,1,0.082,ppm,140,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/8/2024,AQS,60370016,1,0.073,ppm,108,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/9/2024,AQS,60370016,1,0.072,ppm,105,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/10/2024,AQS,60370016,1,0.076,ppm,119,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/11/2024,AQS,60370016,1,0.069,ppm,97,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/12/2024,AQS,60370016,1,0.07,ppm,100,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/13/2024,AQS,60370016,1,0.06,ppm,67,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/14/2024,AQS,60370016,1,0.048,ppm,44,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/15/2024,AQS,60370016,1,0.047,ppm,44,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/16/2024,AQS,60370016,1,0.036,ppm,33,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/17/2024,AQS,60370016,1,0.032,ppm,30,Glendora,13,76,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/19/2024,AQS,60370016,1,0.052,ppm,48,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/20/2024,AQS,60370016,1,0.058,ppm,61,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/21/2024,AQS,60370016,1,0.06,ppm,67,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/22/2024,AQS,60370016,1,0.065,ppm,84,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/23/2024,AQS,60370016,1,0.07,ppm,100,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/24/2024,AirNow,60370016,1,0.053,ppm,49,Glendora,18,75,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/25/2024,AQS,60370016,1,0.067,ppm,90,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/26/2024,AQS,60370016,1,0.077,ppm,122,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/27/2024,AQS,60370016,1,0.072,ppm,105,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/28/2024,AQS,60370016,1,0.037,ppm,34,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/29/2024,AQS,60370016,1,0.041,ppm,38,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
10/30/2024,AQS,60370016,1,0.043,ppm,40,Glendora,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.14435,-117.85036
